fips,name,state,Name
53021,Franklin County,WA,WASHINGTON
53023,Garfield County,WA,WASHINGTON
53025,Grant County,WA,WASHINGTON
53027,Grays Harbor County,WA,WASHINGTON
53029,Island County,WA,WASHINGTON
53031,Jefferson County,WA,WASHINGTON
53033,King County,WA,WASHINGTON
53035,Kitsap County,WA,WASHINGTON
53037,Kittitas County,WA,WASHINGTON
53039,Klickitat County,WA,WASHINGTON
53041,Lewis County,WA,WASHINGTON
53043,Lincoln County,WA,WASHINGTON
53045,Mason County,WA,WASHINGTON
53047,Okanogan County,WA,WASHINGTON
53049,Pacific County,WA,WASHINGTON
53051,Pend Oreille County,WA,WASHINGTON
53053,Pierce County,WA,WASHINGTON
53055,San Juan County,WA,WASHINGTON
53057,Skagit County,WA,WASHINGTON
53059,Skamania County,WA,WASHINGTON
53061,Snohomish County,WA,WASHINGTON
53063,Spokane County,WA,WASHINGTON
53065,Stevens County,WA,WASHINGTON
53067,Thurston County,WA,WASHINGTON
53069,Wahkiakum County,WA,WASHINGTON
53071,Walla Walla County,WA,WASHINGTON
53073,Whatcom County,WA,WASHINGTON
53075,Whitman County,WA,WASHINGTON
53077,Yakima County,WA,WASHINGTON
54001,Barbour County,WV,WEST VIRGINIA
54003,Berkeley County,WV,WEST VIRGINIA
54005,Boone County,WV,WEST VIRGINIA
54007,Braxton County,WV,WEST VIRGINIA
54009,Brooke County,WV,WEST VIRGINIA
54011,Cabell County,WV,WEST VIRGINIA
54013,Calhoun County,WV,WEST VIRGINIA
54015,Clay County,WV,WEST VIRGINIA
54017,Doddridge County,WV,WEST VIRGINIA
54019,Fayette County,WV,WEST VIRGINIA
54021,Gilmer County,WV,WEST VIRGINIA
54023,Grant County,WV,WEST VIRGINIA
54025,Greenbrier County,WV,WEST VIRGINIA
54027,Hampshire County,WV,WEST VIRGINIA
54029,Hancock County,WV,WEST VIRGINIA
54031,Hardy County,WV,WEST VIRGINIA
54033,Harrison County,WV,WEST VIRGINIA
54035,Jackson County,WV,WEST VIRGINIA
54037,Jefferson County,WV,WEST VIRGINIA
54039,Kanawha County,WV,WEST VIRGINIA
54041,Lewis County,WV,WEST VIRGINIA
54043,Lincoln County,WV,WEST VIRGINIA
54045,Logan County,WV,WEST VIRGINIA
54047,McDowell County,WV,WEST VIRGINIA
54049,Marion County,WV,WEST VIRGINIA
54051,Marshall County,WV,WEST VIRGINIA
54053,Mason County,WV,WEST VIRGINIA
54055,Mercer County,WV,WEST VIRGINIA
54057,Mineral County,WV,WEST VIRGINIA
54059,Mingo County,WV,WEST VIRGINIA
54061,Monongalia County,WV,WEST VIRGINIA
54063,Monroe County,WV,WEST VIRGINIA
54065,Morgan County,WV,WEST VIRGINIA
54067,Nicholas County,WV,WEST VIRGINIA
54069,Ohio County,WV,WEST VIRGINIA
54071,Pendleton County,WV,WEST VIRGINIA
54073,Pleasants County,WV,WEST VIRGINIA
54075,Pocahontas County,WV,WEST VIRGINIA
54077,Preston County,WV,WEST VIRGINIA
54079,Putnam County,WV,WEST VIRGINIA
54081,Raleigh County,WV,WEST VIRGINIA
54083,Randolph County,WV,WEST VIRGINIA
54085,Ritchie County,WV,WEST VIRGINIA
54087,Roane County,WV,WEST VIRGINIA
54089,Summers County,WV,WEST VIRGINIA
54091,Taylor County,WV,WEST VIRGINIA
54093,Tucker County,WV,WEST VIRGINIA
54095,Tyler County,WV,WEST VIRGINIA
54097,Upshur County,WV,WEST VIRGINIA
54099,Wayne County,WV,WEST VIRGINIA
54101,Webster County,WV,WEST VIRGINIA
54103,Wetzel County,WV,WEST VIRGINIA
54105,Wirt County,WV,WEST VIRGINIA
54107,Wood County,WV,WEST VIRGINIA
54109,Wyoming County,WV,WEST VIRGINIA
55001,Adams County,WI,WISCONSIN
55003,Ashland County,WI,WISCONSIN
55005,Barron County,WI,WISCONSIN
55007,Bayfield County,WI,WISCONSIN
55009,Brown County,WI,WISCONSIN
55011,Buffalo County,WI,WISCONSIN
55013,Burnett County,WI,WISCONSIN
55015,Calumet County,WI,WISCONSIN
55017,Chippewa County,WI,WISCONSIN
55019,Clark County,WI,WISCONSIN
55021,Columbia County,WI,WISCONSIN
55023,Crawford County,WI,WISCONSIN
55025,Dane County,WI,WISCONSIN
55027,Dodge County,WI,WISCONSIN
55029,Door County,WI,WISCONSIN
55031,Douglas County,WI,WISCONSIN
55033,Dunn County,WI,WISCONSIN
55035,Eau Claire County,WI,WISCONSIN
55037,Florence County,WI,WISCONSIN
55039,Fond du Lac County,WI,WISCONSIN
55041,Forest County,WI,WISCONSIN
55043,Grant County,WI,WISCONSIN
55045,Green County,WI,WISCONSIN
55047,Green Lake County,WI,WISCONSIN
55049,Iowa County,WI,WISCONSIN
55051,Iron County,WI,WISCONSIN
55053,Jackson County,WI,WISCONSIN
55055,Jefferson County,WI,WISCONSIN
55057,Juneau County,WI,WISCONSIN
55059,Kenosha County,WI,WISCONSIN
55061,Kewaunee County,WI,WISCONSIN
55063,La Crosse County,WI,WISCONSIN
55065,Lafayette County,WI,WISCONSIN
55067,Langlade County,WI,WISCONSIN
55069,Lincoln County,WI,WISCONSIN
55071,Manitowoc County,WI,WISCONSIN
55073,Marathon County,WI,WISCONSIN
55075,Marinette County,WI,WISCONSIN
55077,Marquette County,WI,WISCONSIN
55078,Menominee County,WI,WISCONSIN
55079,Milwaukee County,WI,WISCONSIN
55081,Monroe County,WI,WISCONSIN
55083,Oconto County,WI,WISCONSIN
55085,Oneida County,WI,WISCONSIN
55087,Outagamie County,WI,WISCONSIN
55089,Ozaukee County,WI,WISCONSIN
55091,Pepin County,WI,WISCONSIN
55093,Pierce County,WI,WISCONSIN
55095,Polk County,WI,WISCONSIN
55097,Portage County,WI,WISCONSIN
55099,Price County,WI,WISCONSIN
55101,Racine County,WI,WISCONSIN
55103,Richland County,WI,WISCONSIN
55105,Rock County,WI,WISCONSIN
55107,Rusk County,WI,WISCONSIN
55109,St. Croix County,WI,WISCONSIN
55111,Sauk County,WI,WISCONSIN
55113,Sawyer County,WI,WISCONSIN
55115,Shawano County,WI,WISCONSIN
55117,Sheboygan County,WI,WISCONSIN
55119,Taylor County,WI,WISCONSIN
55121,Trempealeau County,WI,WISCONSIN
55123,Vernon County,WI,WISCONSIN
55125,Vilas County,WI,WISCONSIN
55127,Walworth County,WI,WISCONSIN
55129,Washburn County,WI,WISCONSIN
55131,Washington County,WI,WISCONSIN
55133,Waukesha County,WI,WISCONSIN
55135,Waupaca County,WI,WISCONSIN
55137,Waushara County,WI,WISCONSIN
55139,Winnebago County,WI,WISCONSIN
55141,Wood County,WI,WISCONSIN
56001,Albany County,WY,WYOMING
56003,Big Horn County,WY,WYOMING
56005,Campbell County,WY,WYOMING
56007,Carbon County,WY,WYOMING
56009,Converse County,WY,WYOMING
56011,Crook County,WY,WYOMING
56013,Fremont County,WY,WYOMING
56015,Goshen County,WY,WYOMING
56017,Hot Springs County,WY,WYOMING
56019,Johnson County,WY,WYOMING
56021,Laramie County,WY,WYOMING
56023,Lincoln County,WY,WYOMING
56025,Natrona County,WY,WYOMING
56027,Niobrara County,WY,WYOMING
56029,Park County,WY,WYOMING
56031,Platte County,WY,WYOMING
56033,Sheridan County,WY,WYOMING
56035,Sublette County,WY,WYOMING
56037,Sweetwater County,WY,WYOMING
56039,Teton County,WY,WYOMING
56041,Uinta County,WY,WYOMING
56043,Washakie County,WY,WYOMING
56045,Weston County,WY,WYOMING
